-0.559424	-0.871834	0.004892
-1.321167	-0.761743	0.005890
-2.077655	-0.756488	0.013026
-2.792096	-0.714441	0.021639
-3.464938	-0.672842	0.036497
-4.130626	-0.665688	0.033358
-4.677025	-0.546399	0.042321
-5.120396	-0.443371	0.050552
-5.500458	-0.380061	0.056848
-5.814966	-0.314509	0.067355
-6.116871	-0.301904	0.063687
-6.404712	-0.287842	0.060605
-6.681509	-0.276797	0.069298
-6.875091	-0.193581	0.071120
-7.055521	-0.180430	0.074266
-7.190811	-0.135290	0.072035
-7.297993	-0.107182	0.076407
-7.401593	-0.103600	0.081115
-7.483435	-0.081843	0.077628
-7.536700	-0.053264	0.077254
-7.563857	-0.027158	0.082935
-7.576411	-0.012554	0.081759
-7.554205	0.022206	0.079683
-7.505744	0.048461	0.083002
-7.357212	0.148533	0.081337
-7.166227	0.190985	0.075908
-6.959459	0.206768	0.079819
-6.684903	0.274557	0.075184
-6.374131	0.310772	0.065077
-6.035553	0.338578	0.057001
-5.665886	0.369667	0.053926
-5.242579	0.423306	0.052129
-4.803422	0.439158	0.044881
-4.335703	0.467718	0.033574
-3.850673	0.485030	0.036370
-3.277007	0.573666	0.025994
-2.618334	0.658673	0.016682
-1.892480	0.725853	0.018002
-1.140704	0.751777	0.012359
-0.348208	0.792495	0.005305
0.491735	0.839944	0.008675
1.279836	0.788100	0.020864
1.955360	0.675525	0.009200
2.543986	0.588626	0.010466
3.116765	0.572778	0.022759
3.685839	0.569074	0.028093
4.183758	0.497919	0.036198
4.646805	0.463047	0.039999
5.047694	0.400889	0.049176
5.415149	0.367455	0.061685
5.653853	0.238704	0.048875
5.861656	0.207803	0.057207
6.033516	0.171859	0.057707
6.170539	0.137024	0.065410
6.274511	0.103972	0.067294
6.272886	-0.001626	0.062932
6.217941	-0.054945	0.063551
6.094493	-0.123448	0.064588
5.950375	-0.144117	0.068199
5.784088	-0.166288	0.057203
5.607972	-0.176115	0.055131
5.356117	-0.251856	0.047280
4.982946	-0.373170	0.040927
4.571739	-0.411208	0.042818
4.084766	-0.486973	0.032217
3.487177	-0.597589	0.028278
2.867999	-0.619178	0.023435
2.156483	-0.711516	0.016391
1.401939	-0.754544	0.010959
0.645216	-0.756723	0.007939
-0.138684	-0.783900	0.012249
-0.882055	-0.743371	0.018758
-1.576604	-0.694549	0.011897
-2.162190	-0.585586	0.017922
-2.686203	-0.524013	0.013679
-3.124027	-0.437823	0.023218
-3.561662	-0.437635	0.027856
-3.989580	-0.427918	0.033899
-4.282655	-0.293075	0.038994
-4.523309	-0.240655	0.041955
-4.725726	-0.202417	0.048873
-4.860066	-0.134339	0.037345
-4.979861	-0.119795	0.050277
-5.041332	-0.061471	0.048913
-5.067598	-0.026266	0.046335
-4.999458	0.068140	0.050767
-4.912396	0.087062	0.044513
-4.765443	0.146953	0.043347
-4.521720	0.243723	0.033982
-4.190250	0.331469	0.040446
-3.798586	0.391664	0.026515
-3.377716	0.420870	0.019012
-2.919985	0.457731	0.024672
-2.440941	0.479044	0.019612
-1.950534	0.490407	0.015228
-1.435976	0.514558	0.012474
-0.916855	0.519121	0.009456
-0.389552	0.527303	0.011960
0.178746	0.568297	0.009703
0.674854	0.496109	0.008147
1.147318	0.472464	0.011714
1.566160	0.418842	0.004181
1.964846	0.398686	0.004987
2.348656	0.383810	0.014297
2.716601	0.367944	0.022137
3.080112	0.363511	0.022776
3.359044	0.278932	0.031919
3.622080	0.263036	0.025132
3.872196	0.250117	0.037202
4.111358	0.239161	0.031084
4.345522	0.234164	0.040525
4.562782	0.217260	0.040974
4.647566	0.084785	0.043822
4.643221	-0.004346	0.038785
4.621358	-0.021863	0.042271
4.475443	-0.145914	0.042199
4.220316	-0.255127	0.030252
3.914903	-0.305413	0.029822
3.573316	-0.341587	0.023851
3.229780	-0.343536	0.013861
2.872057	-0.357723	0.019693
2.480639	-0.391418	0.013372
2.027642	-0.452997	0.016863
1.507283	-0.520358	0.011017
0.929353	-0.577930	0.005642
0.301673	-0.627680	0.009279
-0.435800	-0.737473	0.007242
-1.153080	-0.717280	0.009859
-1.799923	-0.646843	0.012251
-2.330081	-0.530158	0.019545
-2.854822	-0.524741	0.021232
-3.226652	-0.371830	0.027901
-3.578002	-0.351350	0.028586
-3.835055	-0.257053	0.032124
-4.032480	-0.197425	0.028263
-4.165282	-0.132802	0.030241
-4.231678	-0.066396	0.036670
-4.268235	-0.036556	0.031339
-4.208619	0.059616	0.033603
-4.024096	0.184523	0.031711
-3.746998	0.277097	0.031516
-3.424271	0.322727	0.030077
-3.076675	0.347596	0.021025
-2.639296	0.437379	0.022434
-2.163216	0.476080	0.015118
-1.675849	0.487367	0.014715
-1.164465	0.511384	0.005528
-0.611001	0.553464	0.012689
-0.045787	0.565214	0.008179
0.580891	0.626678	0.010960
1.148398	0.567507	0.010672
1.665652	0.517254	0.016113
2.163577	0.497925	0.011341
2.658425	0.494848	0.015659
3.140009	0.481583	0.023085
3.612490	0.472481	0.025439
3.885037	0.272547	0.029564
4.118048	0.233010	0.037041
4.252775	0.134728	0.026913
4.281224	0.028449	0.032711
4.243178	-0.038046	0.034110
4.197263	-0.045914	0.033278
4.131586	-0.065678	0.037675
4.052475	-0.079111	0.030683
3.894963	-0.157512	0.026680
3.696734	-0.198229	0.039455
3.440370	-0.256364	0.022801
3.123607	-0.316763	0.022395
2.773583	-0.350024	0.019962
2.358193	-0.415390	0.013523
1.847701	-0.510492	0.016732
1.234758	-0.612943	0.010968
0.594610	-0.640148	0.011202
-0.121557	-0.716167	0.005010
-0.749791	-0.628233	0.009811
-1.320800	-0.571010	0.017577
-1.817627	-0.496826	0.010054
-2.233735	-0.416108	0.015235
-2.616511	-0.382776	0.023668
-2.947291	-0.330780	0.023409
-3.186745	-0.239454	0.027751
-3.387445	-0.200700	0.025168
-3.547565	-0.160120	0.031224
-3.676071	-0.128506	0.036580
-3.773529	-0.097458	0.026063
-3.868366	-0.094837	0.031730
-3.932799	-0.064433	0.028862
-3.897464	0.035335	0.029730
-3.801660	0.095803	0.037048
-3.670419	0.131241	0.031787
-3.497143	0.173277	0.016668
-3.284403	0.212740	0.018093
-3.021725	0.262678	0.023058
-2.734071	0.287653	0.018360
-2.418665	0.315407	0.018534
-2.100566	0.318099	0.017947
-1.697151	0.403414	0.008891
-1.286344	0.410807	0.010945
-0.744388	0.541956	0.008621
-0.191182	0.553206	0.006134
0.362271	0.553452	0.010452
0.899399	0.537128	0.002183
1.337443	0.438044	0.013292
1.697287	0.359844	0.019161
2.016084	0.318797	0.014763
2.256285	0.240200	0.026336
2.470103	0.213818	0.020931
2.635008	0.164905	0.015984
2.685918	0.050909	0.019892
2.719125	0.033207	0.020039
2.737180	0.018055	0.019368
2.738475	0.001295	0.025359
2.736743	-0.001732	0.012038
2.600309	-0.136433	0.015172
2.400685	-0.199624	0.019006
2.135612	-0.265073	0.022713
1.812856	-0.322756	0.002302
1.364411	-0.448445	0.015792
0.869352	-0.495059	0.006029
0.237715	-0.631637	0.010103
-0.472199	-0.709914	0.007605
-1.090884	-0.618685	0.012005
-1.578626	-0.487742	0.010486
-2.022132	-0.443507	0.018729
-2.429781	-0.407649	0.017028
-2.789414	-0.359633	0.015065
-3.134230	-0.344816	0.021698
-3.432019	-0.297788	0.025152
-3.724003	-0.291984	0.031674
-3.996665	-0.272663	0.024504
-4.231361	-0.234696	0.027551
-4.388304	-0.156943	0.039477
-4.511289	-0.122986	0.040774
-4.559040	-0.047751	0.037635
-4.595876	-0.036836	0.043336
-4.591505	0.004371	0.036860
-4.576448	0.015057	0.031922
-4.528850	0.047599	0.034282
-4.413035	0.115814	0.025688
-4.262427	0.150608	0.036373
-4.059675	0.202753	0.034183
-3.777945	0.281730	0.029878
-3.423449	0.354495	0.022220
-3.066811	0.356639	0.022166
-2.581146	0.485665	0.015666
-1.985881	0.595264	0.014389
-1.309058	0.676824	0.011496
-0.603306	0.705751	0.006699
0.121875	0.725181	0.011295
0.753400	0.631526	0.013037
1.374175	0.620775	0.011912
1.987219	0.613043	0.015087
2.493308	0.506090	0.013410
2.910611	0.417303	0.019773
3.302054	0.391443	0.030590
3.633747	0.331693	0.030502
3.964109	0.330362	0.035909
4.214329	0.250220	0.033471
4.447226	0.232897	0.037181
4.648026	0.200800	0.045012
4.837453	0.189427	0.044123
4.968686	0.131233	0.050473
5.020946	0.052260	0.048497
4.962732	-0.058214	0.045633
4.902343	-0.060389	0.047734
4.807545	-0.094798	0.048123
4.659249	-0.148296	0.043013
4.459342	-0.199906	0.040971
4.187633	-0.271710	0.038743
3.910784	-0.276849	0.036717
3.555363	-0.355421	0.032257
3.192981	-0.362382	0.031767
2.814761	-0.378219	0.023103
2.397141	-0.417620	0.020769
1.975500	-0.421642	0.012768
1.540798	-0.434702	0.011596
1.062468	-0.478330	0.011116
0.532270	-0.530198	0.006554
-0.023149	-0.555419	0.011735
-0.481738	-0.458589	0.011025
-0.909178	-0.427440	0.015860
-1.275717	-0.366539	0.014846
-1.587130	-0.311413	0.016553
-1.891804	-0.304674	0.013899
-2.092321	-0.200517	0.008260
-2.240312	-0.147991	0.015554
-2.319638	-0.079327	0.017190
-2.378090	-0.058452	0.014562
-2.431823	-0.053733	0.014430
-2.477288	-0.045465	0.020254
-2.359383	0.117905	0.016702
-2.190848	0.168534	0.019641
-1.940611	0.250237	0.010548
-1.643723	0.296888	0.007266
-1.342803	0.300920	0.011976
-0.990577	0.352226	0.006309
-0.619319	0.371258	0.006245
-0.153946	0.465373	0.004041
0.391579	0.545525	0.009030
0.930604	0.539025	0.007705
1.448540	0.517936	0.015049
1.897552	0.449012	0.009951
2.331166	0.433614	0.016362
2.694829	0.363663	0.028749
3.054594	0.359764	0.029645
3.404622	0.350028	0.028916
3.728198	0.323576	0.030944
3.991649	0.263451	0.027912
4.225138	0.233488	0.033127
4.433032	0.207894	0.041071
4.607029	0.173996	0.039752
4.727302	0.120274	0.041278
4.818874	0.091572	0.038471
4.892582	0.073708	0.044398
4.905569	0.012987	0.043646
4.917902	0.012332	0.050865
4.884017	-0.033885	0.046270
4.784719	-0.099297	0.048311
4.648742	-0.135978	0.047224
4.501499	-0.147243	0.039788
4.268925	-0.232574	0.033295
3.878099	-0.390826	0.034310
3.442440	-0.435659	0.025366
2.996769	-0.445671	0.020056
2.466735	-0.530033	0.018322
1.935159	-0.531577	0.010832
1.398219	-0.536939	0.013130
0.825260	-0.572959	0.007017
0.236349	-0.588911	0.003483
-0.402979	-0.639328	0.012498
-1.015898	-0.612919	0.004961
-1.600687	-0.584789	0.013199
-2.131779	-0.531092	0.010374
-2.622002	-0.490223	0.017887
-3.091448	-0.469446	0.020720
-3.489171	-0.397723	0.027001
-3.811359	-0.322188	0.034452
-4.105083	-0.293725	0.026727
-4.246561	-0.141477	0.029530
-4.329105	-0.082545	0.031045
-4.408859	-0.079754	0.038640
-4.413039	-0.004180	0.038326
-4.416663	-0.003624	0.031534
-4.393693	0.022970	0.036285
-4.293898	0.099795	0.039939
-4.180177	0.113721	0.032685
-3.992750	0.187427	0.033397
-3.763741	0.229008	0.030630
-3.501510	0.262231	0.016744
-3.237214	0.264296	0.020209
-2.926904	0.310310	0.020351
-2.583378	0.343526	0.013031
-2.171288	0.412091	0.014897
-1.684632	0.486656	0.010536
-1.154315	0.530316	0.016614
-0.603964	0.550351	0.006174
-0.011388	0.592576	0.006822
0.653520	0.664908	0.011628
1.218082	0.564562	0.011685
1.693473	0.475391	0.013630
2.139945	0.446472	0.012467
2.528059	0.388115	0.014488
2.884599	0.356539	0.022499
3.199392	0.314793	0.021888
3.454904	0.255512	0.026685
3.644155	0.189251	0.026123
3.804542	0.160387	0.031832
3.959979	0.155437	0.037830
4.086899	0.126920	0.031819
4.212488	0.125589	0.032243
4.314397	0.101909	0.042285
4.361394	0.046996	0.034732
4.394744	0.033350	0.036704
4.425570	0.030826	0.040937
4.351151	-0.074419	0.032022
4.241270	-0.109881	0.038896
4.080659	-0.160611	0.036124
3.895583	-0.185076	0.029575
3.617465	-0.278119	0.029224
3.163417	-0.454047	0.022430
2.675761	-0.487656	0.022831
2.175771	-0.499990	0.015244
1.558312	-0.617459	0.010728
0.917030	-0.641281	0.006956
0.209382	-0.707648	0.010035
-0.595258	-0.804640	0.003961
-1.364312	-0.769054	0.009925
-2.055060	-0.690748	0.016660
-2.699202	-0.644142	0.023333
-3.337218	-0.638016	0.025882
-3.925527	-0.588309	0.035633
-4.420849	-0.495321	0.032291
-4.827900	-0.407051	0.047815
-5.233432	-0.405532	0.050215
-5.627730	-0.394298	0.057853
-6.016799	-0.389069	0.060581
-6.319144	-0.302345	0.066814
-6.615479	-0.296335	0.071972
-6.889335	-0.273856	0.069057
-7.152214	-0.262879	0.085492
-7.412368	-0.260154	0.080916
-7.662318	-0.249950	0.091965
-7.819286	-0.156968	0.084416
-7.901388	-0.082102	0.088547
-7.965489	-0.064101	0.092263
-8.007337	-0.041847	0.089687
-7.922042	0.085294	0.089608
-7.829660	0.092382	0.091660
-7.656758	0.172902	0.093667
-7.471400	0.185359	0.082387
-7.156572	0.314828	0.073549
-6.840389	0.316182	0.070518
-6.502751	0.337639	0.070423
-6.136498	0.366253	0.057168
-5.747585	0.388913	0.057024
-5.331136	0.416449	0.050680
-4.824382	0.506754	0.039610
-4.236207	0.588175	0.036542
-3.616101	0.620106	0.028302
-2.910181	0.705920	0.020334
-2.153693	0.756488	0.008044
-1.368965	0.784728	0.007876
-0.470099	0.898866	0.003641
0.512451	0.982550	0.006318
1.475664	0.963213	0.017098
2.429935	0.954271	0.022611
3.344626	0.914691	0.030188
4.193595	0.848970	0.038945
5.021798	0.828203	0.044029
5.780178	0.758379	0.059969
6.537040	0.756863	0.071427
7.261620	0.724580	0.086246
7.958330	0.696710	0.082095
8.602795	0.644465	0.084016
9.145265	0.542470	0.103706
9.639766	0.494501	0.095694
10.069484	0.429718	0.100170
10.369425	0.299941	0.100192
10.646694	0.277269	0.090866
10.884521	0.237827	0.097997
11.121124	0.236603	0.099849
11.306321	0.185197	0.094115
11.471763	0.165442	0.087671
11.598025	0.126262	0.093476
11.688321	0.090296	0.094586
11.757934	0.069613	0.090038
11.774725	0.016791	0.095958
11.775363	0.000638	0.094214
11.718059	-0.057305	0.090864
11.634020	-0.084038	0.090505
11.483559	-0.150461	0.097907
11.312572	-0.170987	0.088014
11.038107	-0.274466	0.090405
10.726888	-0.311218	0.094222
10.362814	-0.364075	0.099938
9.931967	-0.430847	0.093252
9.491663	-0.440303	0.107189
9.018251	-0.473412	0.097565
8.460845	-0.557406	0.093985
7.868428	-0.592417	0.084501
7.213735	-0.654693	0.076972
6.502037	-0.711698	0.064605
5.757235	-0.744801	0.049109
4.995325	-0.761911	0.042400
4.192132	-0.803193	0.028863
3.345778	-0.846353	0.029939
2.417994	-0.927785	0.017956
1.449904	-0.968090	0.007547
0.466171	-0.983732	0.017550
-0.571703	-1.037874	0.012708
-1.572314	-1.000611	0.011973
-2.540107	-0.967793	0.015205
-3.494042	-0.953935	0.020290
-4.446590	-0.952549	0.036944
-5.272072	-0.825481	0.046311
-6.061830	-0.789758	0.061859
